year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Total Employment in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Real GDP (Biillion),Nominal GDP
1979,New Mexico,2.3,8.19,2.9,10.33,2.9,10.33,72.6,895583.3333,551249.6667,514515.25,36734.41667,6.666666667,2627.3,7276
1979,New York,2.9,10.33,2.9,10.33,2.9,10.33,72.6,13278916.67,7996052.5,7428183.167,567869.3333,7.1,2627.3,7276
1979,North Carolina,2.5,8.91,2.9,10.33,2.9,10.33,72.6,4197500,2808900.667,2673114.417,135786.25,4.833333333,2627.3,7276
1979,North Dakota,2.1,7.48,2.9,10.33,2.9,10.33,72.6,463500,300588.4167,288037.4167,12551,4.183333333,2627.3,7276
1979,Ohio,2.3,8.19,2.9,10.33,2.9,10.33,72.6,7948500,5058545.417,4761577.25,296968.1667,5.866666667,2627.3,7276
1979,Oklahoma,2,7.13,2.9,10.33,2.9,10.33,72.6,2162916.667,1311254.167,1270736.167,40518,3.091666667,2627.3,7276
1979,Oregon,2.3,8.19,2.9,10.33,2.9,10.33,72.6,1923416.667,1246979.25,1163171.083,83808.16667,6.725,2627.3,7276
1979,Pennsylvania,2.9,10.33,2.9,10.33,2.9,10.33,72.6,9001833.333,5376015.25,5000875.583,375139.6667,6.975,2627.3,7276
1979,Rhode Island,2.3,8.19,2.9,10.33,2.9,10.33,72.6,719000,463462.9167,434149.0833,29313.83333,6.316666667,2627.3,7276
1979,South Carolina,0,0,2.9,10.33,2.9,10.33,72.6,2169416.667,1374774.417,1306254.333,68520.08333,4.983333333,2627.3,7276
1979,South Dakota,2.3,8.19,2.9,10.33,2.9,10.33,72.6,492916.6667,326953.5,315994.5,10959,3.358333333,2627.3,7276
1979,Tennessee,0,0,2.9,10.33,2.9,10.33,72.6,3330416.667,2037798.25,1918530.167,119268.0833,5.858333333,2627.3,7276
1979,Texas,1.4,4.99,2.9,10.33,2.9,10.33,72.6,9870750,6491684,6205399.667,286284.3333,4.416666667,2627.3,7276
1979,Utah,2.2,7.84,2.9,10.33,2.9,10.33,72.6,929083.3333,606839.1667,580109.25,26729.91667,4.4,2627.3,7276
1979,Vermont,2.9,10.33,2.9,10.33,2.9,10.33,72.6,368666.6667,244145.75,231977.75,12168,4.983333333,2627.3,7276
1979,Virginia,2.35,8.37,2.9,10.33,2.9,10.33,72.6,3824750,2531038.833,2411188.167,119850.6667,4.725,2627.3,7276
1979,Washington,2.3,8.19,2.9,10.33,2.9,10.33,72.6,2940250,1921669.167,1791185.167,130484,6.791666667,2627.3,7276
1979,West Virginia,2.2,7.84,2.9,10.33,2.9,10.33,72.6,1430416.667,755642.75,700267.8333,55374.91667,7.325,2627.3,7276
1979,Wisconsin,2.8,9.98,2.9,10.33,2.9,10.33,72.6,3419750,2311550.083,2206639.417,104910.6667,4.533333333,2627.3,7276
1979,Wyoming,1.6,5.7,2.9,10.33,2.9,10.33,72.6,319666.6667,223233.25,217570.25,5663,2.533333333,2627.3,7276
1980,Alabama,0,0,3.1,9.73,3.1,9.73,82.4,2829250,1679659.75,1531545.583,148114.1667,8.816666667,2857.3,7257.3
1980,Alaska,3.6,11.3,3.1,9.73,3.6,11.3,82.4,264000,189019.6667,170962,18057.66667,9.533333333,2857.3,7257.3
1980,Arizona,0,0,3.1,9.73,3.1,9.73,82.4,1991916.667,1232013.667,1150542.083,81471.58333,6.608333333,2857.3,7257.3
1980,Arkansas,2.55,8,3.1,9.73,3.1,9.73,82.4,1670166.667,992674,917850.5833,74823.41667,7.533333333,2857.3,7257.3
1980,California,2.9,9.1,3.1,9.73,3.1,9.73,82.4,17687333.33,11607512.33,10806124,801388.3333,6.9,2857.3,7257.3
1980,Colorado,1.9,5.96,3.1,9.73,3.1,9.73,82.4,2127833.333,1498295.167,1410101.75,88193.41667,5.883333333,2857.3,7257.3
1980,Connecticut,3.12,9.79,3.1,9.73,3.12,9.79,82.4,2368166.667,1585379.167,1495359.333,90019.83333,5.666666667,2857.3,7257.3
1980,Delaware,2,6.28,3.1,9.73,3.1,9.73,82.4,440166.6667,284271.0833,262915.5833,21355.5,7.516666667,2857.3,7257.3
1980,District of Columbia,2.5,7.85,3.1,9.73,3.1,9.73,82.4,491666.6667,323390.3333,299390.9167,23999.41667,7.433333333,2857.3,7257.3
1980,Florida,0,0,3.1,9.73,3.1,9.73,82.4,7609583.333,4300992.167,4043330.083,257662.0833,5.983333333,2857.3,7257.3
1980,Georgia,1.25,3.92,3.1,9.73,3.1,9.73,82.4,3920333.333,2534307.833,2374370.75,159937.0833,6.308333333,2857.3,7257.3
1980,Hawaii,2.9,9.1,3.1,9.73,3.1,9.73,82.4,663083.3333,440669.9167,418735.6667,21934.25,4.975,2857.3,7257.3
1980,Idaho,2.3,7.22,3.1,9.73,3.1,9.73,82.4,659500,429569.8333,397152,32417.83333,7.55,2857.3,7257.3
1980,Illinois,2.3,7.22,3.1,9.73,3.1,9.73,82.4,8473750,5540305.167,5086012.917,454292.25,8.216666667,2857.3,7257.3
1980,Indiana,2,6.28,3.1,9.73,3.1,9.73,82.4,4013083.333,2626039.583,2370886.5,255153.0833,9.716666667,2857.3,7257.3
1980,Iowa,0,0,3.1,9.73,3.1,9.73,82.4,2151250,1428561.75,1343884.667,84677.08333,5.933333333,2857.3,7257.3
1980,Kansas,1.6,5.02,3.1,9.73,3.1,9.73,82.4,1739250,1179817.25,1127762.667,52054.58333,4.4,2857.3,7257.3
1980,Kentucky,2.15,6.75,3.1,9.73,3.1,9.73,82.4,2649750,1661753.917,1528415.417,133338.5,8,2857.3,7257.3
1980,Louisiana,0,0,3.1,9.73,3.1,9.73,82.4,2980666.667,1777109.167,1651814.417,125294.75,7.05,2857.3,7257.3
1980,Maine,3.1,9.73,3.1,9.73,3.1,9.73,82.4,826083.3333,506460.1667,468653.4167,37806.75,7.475,2857.3,7257.3
1980,Maryland,3.1,9.73,3.1,9.73,3.1,9.73,82.4,3145416.667,2143067,2001505.833,141561.1667,6.6,2857.3,7257.3
1980,Massachusetts,3.1,9.73,3.1,9.73,3.1,9.73,82.4,4374416.667,2870660.583,2704937.75,165722.8333,5.766666667,2857.3,7257.3
1980,Michigan,3.1,9.73,3.1,9.73,3.1,9.73,82.4,6769333.333,4330753.167,3798324.417,532428.75,12.3,2857.3,7257.3
1980,Minnesota,2.9,9.1,3.1,9.73,3.1,9.73,82.4,3008583.333,2101668.833,1980246.583,121422.25,5.758333333,2857.3,7257.3
1980,Mississippi,0,0,3.1,9.73,3.1,9.73,82.4,1771000,1050279.083,972512.0833,77767,7.4,2857.3,7257.3
1980,Missouri,0,0,3.1,9.73,3.1,9.73,82.4,3660916.667,2333563.167,2165852.417,167710.75,7.183333333,2857.3,7257.3
1980,Montana,2,6.28,3.1,9.73,3.1,9.73,82.4,574833.3333,372184.1667,348668.1667,23516,6.316666667,2857.3,7257.3
1980,Nebraska,1.6,5.02,3.1,9.73,3.1,9.73,82.4,1148083.333,764042.75,734971.8333,29070.91667,3.808333333,2857.3,7257.3
1980,Nevada,2.75,8.63,3.1,9.73,3.1,9.73,82.4,605166.6667,431466.0833,404134.8333,27331.25,6.316666667,2857.3,7257.3
1980,New Hampshire,3.1,9.73,3.1,9.73,3.1,9.73,82.4,682833.3333,467528.4167,446417.25,21111.16667,4.508333333,2857.3,7257.3
1980,New Jersey,3.1,9.73,3.1,9.73,3.1,9.73,82.4,5599166.667,3587196,3330136.167,257059.8333,7.175,2857.3,7257.3
1980,New Mexico,2.65,8.32,3.1,9.73,3.1,9.73,82.4,921583.3333,564005.3333,521087.0833,42918.25,7.608333333,2857.3,7257.3
1980,New York,3.1,9.73,3.1,9.73,3.1,9.73,82.4,13312916.67,7978772.667,7384571.25,594201.4167,7.433333333,2857.3,7257.3
1980,North Carolina,2.75,8.63,3.1,9.73,3.1,9.73,82.4,4292916.667,2856841.833,2673466.917,183374.9167,6.425,2857.3,7257.3
1980,North Dakota,2.6,8.16,3.1,9.73,3.1,9.73,82.4,467083.3333,303607.75,288761.25,14846.5,4.891666667,2857.3,7257.3
1980,Ohio,2.3,7.22,3.1,9.73,3.1,9.73,82.4,7994000,5069934.833,4647424.833,422510,8.316666667,2857.3,7257.3
1980,Oklahoma,2,6.28,3.1,9.73,3.1,9.73,82.4,2218583.333,1368340.667,1311890.583,56450.08333,4.125,2857.3,7257.3
1980,Oregon,2.9,9.1,3.1,9.73,3.1,9.73,82.4,1973916.667,1290137.833,1181482.333,108655.5,8.416666667,2857.3,7257.3
1980,Pennsylvania,3.1,9.73,3.1,9.73,3.1,9.73,82.4,9049333.333,5442000.083,4998853.667,443146.4167,8.141666667,2857.3,7257.3
1980,Rhode Island,2.65,8.32,3.1,9.73,3.1,9.73,82.4,719916.6667,470975.5,436830.3333,34145.16667,7.241666667,2857.3,7257.3
1980,South Carolina,0,0,3.1,9.73,3.1,9.73,82.4,2221250,1396141.833,1302253.417,93888.41667,6.725,2857.3,7257.3
1980,South Dakota,2.3,7.22,3.1,9.73,3.1,9.73,82.4,495333.3333,331988.4167,316320.25,15668.16667,4.716666667,2857.3,7257.3
1980,Tennessee,0,0,3.1,9.73,3.1,9.73,82.4,3399000,2071460.5,1921593.583,149866.9167,7.225,2857.3,7257.3
1980,Texas,1.4,4.39,3.1,9.73,3.1,9.73,82.4,10222500,6762417.75,6408235.75,354182,5.25,2857.3,7257.3
1980,Utah,2.35,7.38,3.1,9.73,3.1,9.73,82.4,961666.6667,632196.1667,592580.3333,39615.83333,6.275,2857.3,7257.3
1980,Vermont,3.1,9.73,3.1,9.73,3.1,9.73,82.4,376666.6667,249508.9167,234715.8333,14793.08333,5.933333333,2857.3,7257.3
1980,Virginia,2.35,7.38,3.1,9.73,3.1,9.73,82.4,3888500,2564502.167,2433265.75,131236.4167,5.108333333,2857.3,7257.3
1980,Washington,2.3,7.22,3.1,9.73,3.1,9.73,82.4,3056083.333,1970425.333,1814368.667,156056.6667,7.925,2857.3,7257.3
1980,West Virginia,2.2,6.91,3.1,9.73,3.1,9.73,82.4,1444250,770601.1667,692545.5,78055.66667,10.13333333,2857.3,7257.3
1980,Wisconsin,3,9.42,3.1,9.73,3.1,9.73,82.4,3474833.333,2350342.833,2177454.583,172888.25,7.366666667,2857.3,7257.3
1980,Wyoming,1.6,5.02,3.1,9.73,3.1,9.73,82.4,335333.3333,235515.75,226493.75,9022,3.825,2857.3,7257.3
1981,Alabama,0,0,3.35,9.53,3.35,9.53,90.9,2864250,1686463,1506086.167,180376.8333,10.69166667,3207,7441.5
1981,Alaska,3.85,10.96,3.35,9.53,3.85,10.96,90.9,273750,197889.1667,179696.6667,18192.5,9.183333333,3207,7441.5
1981,Arizona,0,0,3.35,9.53,3.35,9.53,90.9,2052500,1271433.5,1192764.917,78668.58333,6.191666667,3207,7441.5
1981,Arkansas,2.7,7.68,3.35,9.53,3.35,9.53,90.9,1686583.333,1021093.333,933220.3333,87873,8.6,3207,7441.5
1981,California,3.35,9.53,3.35,9.53,3.35,9.53,90.9,18068500,11816449.17,10939027.67,877421.5,7.433333333,3207,7441.5
1981,Colorado,1.9,5.41,3.35,9.53,3.35,9.53,90.9,2188500,1541833.667,1454691.25,87142.41667,5.641666667,3207,7441.5
1981,Connecticut,3.37,9.59,3.35,9.53,3.37,9.59,90.9,2396750,1599921.75,1500818.417,99103.33333,6.2,3207,7441.5
1981,Delaware,2,5.69,3.35,9.53,3.35,9.53,90.9,445083.3333,288028.1667,265634.5,22393.66667,7.783333333,3207,7441.5
1981,District of Columbia,2.5,7.11,3.35,9.53,3.35,9.53,90.9,488083.3333,310500.1667,283576.5833,26923.58333,8.683333333,3207,7441.5
1981,Florida,0,0,3.35,9.53,3.35,9.53,90.9,7905583.333,4534111.667,4225518.083,308593.5833,6.8,3207,7441.5
1981,Georgia,1.25,3.56,3.35,9.53,3.35,9.53,90.9,4010083.333,2592652,2425474.833,167177.1667,6.45,3207,7441.5
1981,Hawaii,3.1,8.82,3.35,9.53,3.35,9.53,90.9,675666.6667,450392.5833,427154.9167,23237.66667,5.175,3207,7441.5
1981,Idaho,2.3,6.54,3.35,9.53,3.35,9.53,90.9,670250,430771.6667,397916.9167,32854.75,7.65,3207,7441.5
1981,Illinois,2.3,6.54,3.35,9.53,3.35,9.53,90.9,8528750,5596333.417,5114122.25,482211.1667,8.625,3207,7441.5
1981,Indiana,2,5.69,3.35,9.53,3.35,9.53,90.9,4035000,2620539.75,2365838.667,254701.0833,9.7,3207,7441.5
1981,Iowa,0,0,3.35,9.53,3.35,9.53,90.9,2160083.333,1428352,1335057.333,93294.66667,6.516666667,3207,7441.5
1981,Kansas,1.6,4.55,3.35,9.53,3.35,9.53,90.9,1755333.333,1181509.333,1130509.167,51000.16667,4.325,3207,7441.5
1981,Kentucky,2.15,6.12,3.35,9.53,3.35,9.53,90.9,2674750,1667313.083,1523832.25,143480.8333,8.591666667,3207,7441.5
1981,Louisiana,0,0,3.35,9.53,3.35,9.53,90.9,3045333.333,1845999.75,1690363.083,155636.6667,8.441666667,3207,7441.5
1981,Maine,3.35,9.53,3.35,9.53,3.35,9.53,90.9,835333.3333,512495.4167,475390.9167,37104.5,7.241666667,3207,7441.5
1981,Maryland,3.35,9.53,3.35,9.53,3.35,9.53,90.9,3194583.333,2167153.917,2013590.75,153563.1667,7.083333333,3207,7441.5
1981,Massachusetts,3.35,9.53,3.35,9.53,3.35,9.53,90.9,4417500,2944827.333,2756377.75,188449.5833,6.391666667,3207,7441.5
1981,Michigan,3.35,9.53,3.35,9.53,3.35,9.53,90.9,6781333.333,4296480.333,3765476.583,531003.75,12.375,3207,7441.5
1981,Minnesota,3.1,8.82,3.35,9.53,3.35,9.53,90.9,3045250,2141942.083,2018845.833,123096.25,5.758333333,3207,7441.5
1981,Mississippi,0,0,3.35,9.53,3.35,9.53,90.9,1794583.333,1054685.917,964777.0833,89908.83333,8.516666667,3207,7441.5
1981,Missouri,0,0,3.35,9.53,3.35,9.53,90.9,3687250,2324455.667,2145207.833,179247.8333,7.708333333,3207,7441.5
1981,Montana,2,5.69,3.35,9.53,3.35,9.53,90.9,581666.6667,382508.25,356745.8333,25762.41667,6.725,3207,7441.5
1981,Nebraska,1.6,4.55,3.35,9.53,3.35,9.53,90.9,1158000,772573.4167,740705.5,31867.91667,4.125,3207,7441.5
1981,Nevada,2.75,7.83,3.35,9.53,3.35,9.53,90.9,633416.6667,461517.0833,427765.0833,33752,7.316666667,3207,7441.5
1981,New Hampshire,3.35,9.53,3.35,9.53,3.35,9.53,90.9,697166.6667,479104.1667,454904.3333,24199.83333,5.058333333,3207,7441.5
1981,New Jersey,3.35,9.53,3.35,9.53,3.35,9.53,90.9,5662250,3611677.917,3339442.667,272235.25,7.525,3207,7441.5
1981,New Mexico,2.9,8.25,3.35,9.53,3.35,9.53,90.9,944250,578027.4167,536285.1667,41742.25,7.225,3207,7441.5
1981,New York,3.35,9.53,3.35,9.53,3.35,9.53,90.9,13390583.33,8008938.833,7402819.75,606119.0833,7.558333333,3207,7441.5
1981,North Carolina,2.9,8.25,3.35,9.53,3.35,9.53,90.9,4367500,2901578.083,2715165.417,186412.6667,6.425,3207,7441.5
1981,North Dakota,2.8,7.97,3.35,9.53,3.35,9.53,90.9,473000,309561.0833,294337.6667,15223.41667,4.925,3207,7441.5
1981,Ohio,2.3,6.54,3.35,9.53,3.35,9.53,90.9,8033666.667,5113774.167,4624793.417,488980.75,9.566666667,3207,7441.5
1981,Oklahoma,3.1,8.82,3.35,9.53,3.35,9.53,90.9,2271750,1430949.583,1379986.5,50963.08333,3.566666667,3207,7441.5
1981,Oregon,3.1,8.82,3.35,9.53,3.35,9.53,90.9,1998250,1327105.5,1198636.583,128468.9167,9.7,3207,7441.5
1981,Pennsylvania,3.35,9.53,3.35,9.53,3.35,9.53,90.9,9107000,5468537.417,5011556.417,456981,8.366666667,3207,7441.5
1981,Rhode Island,2.9,8.25,3.35,9.53,3.35,9.53,90.9,726416.6667,476675.5833,440636.1667,36039.41667,7.558333333,3207,7441.5
1981,South Carolina,0,0,3.35,9.53,3.35,9.53,90.9,2266583.333,1431830.417,1315068.417,116762,8.15,3207,7441.5
1981,South Dakota,2.3,6.54,3.35,9.53,3.35,9.53,90.9,496750,333859.75,317773.5833,16086.16667,4.808333333,3207,7441.5
1981,Tennessee,0,0,3.35,9.53,3.35,9.53,90.9,3441750,2113647.667,1925553.25,188094.4167,8.9,3207,7441.5
1981,Texas,1.4,3.98,3.35,9.53,3.35,9.53,90.9,10555416.67,7078838.833,6700097.5,378741.3333,5.35,3207,7441.5
1981,Utah,2.5,7.11,3.35,9.53,3.35,9.53,90.9,989583.3333,649208.5,606022.75,43185.75,6.65,3207,7441.5
1981,Vermont,3.35,9.53,3.35,9.53,3.35,9.53,90.9,381833.3333,257391.0833,242329,15062.08333,5.85,3207,7441.5
1981,Virginia,2.65,7.54,3.35,9.53,3.35,9.53,90.9,3958750,2610680.25,2455641.417,155038.8333,5.941666667,3207,7441.5
1981,Washington,2.3,6.54,3.35,9.53,3.35,9.53,90.9,3121583.333,2007014.917,1819541,187473.9167,9.325,3207,7441.5
1981,West Virginia,2.75,7.83,3.35,9.53,3.35,9.53,90.9,1456000,776249.5,693954.9167,82294.58333,10.59166667,3207,7441.5
1981,Wisconsin,3.25,9.25,3.35,9.53,3.35,9.53,90.9,3512916.667,2375205.417,2189654.917,185550.5,7.816666667,3207,7441.5
1981,Wyoming,1.6,4.55,3.35,9.53,3.35,9.53,90.9,348250,247261.5833,237026.25,10235.33333,4.15,3207,7441.5
1982,Alabama,0,0,3.35,8.98,3.35,8.98,96.5,2889583.333,1719743,1479581,240162,13.95,3343.8,7307.3
1982,Alaska,3.85,10.32,3.35,8.98,3.85,10.32,96.5,292416.6667,213395.1667,191946.5,21448.66667,10.05833333,3343.8,7307.3
1982,Arizona,0,0,3.35,8.98,3.35,8.98,96.5,2118000,1344486.583,1210414.167,134072.4167,9.958333333,3343.8,7307.3
1982,Arkansas,2.7,7.24,3.35,8.98,3.35,8.98,96.5,1698000,1021356.333,924692.9167,96663.41667,9.466666667,3343.8,7307.3
1982,California,3.35,8.98,3.35,8.98,3.35,8.98,96.5,18426583.33,12155703.83,10932289.42,1223414.417,10.05833333,3343.8,7307.3
1982,Colorado,1.9,5.09,3.35,8.98,3.35,8.98,96.5,2255250,1595116.75,1473541.333,121575.4167,7.608333333,3343.8,7307.3
1982,Connecticut,3.37,9.03,3.35,8.98,3.37,9.03,96.5,2416583.333,1611093.167,1500670.75,110422.4167,6.858333333,3343.8,7307.3
1982,Delaware,2,5.36,3.35,8.98,3.35,8.98,96.5,450750,293949.1667,269364.5833,24584.58333,8.358333333,3343.8,7307.3
1982,District of Columbia,2.5,6.7,3.35,8.98,3.35,8.98,96.5,484583.3333,309725.3333,277700.1667,32025.16667,10.34166667,3343.8,7307.3
1982,Florida,0,0,3.35,8.98,3.35,8.98,96.5,8156666.667,4700284.333,4300573.583,399710.75,8.483333333,3343.8,7307.3
1982,Georgia,1.25,3.35,3.35,8.98,3.35,8.98,96.5,4084666.667,2655206.583,2448406.583,206800,7.8,3343.8,7307.3
1982,Hawaii,3.1,8.31,3.35,8.98,3.35,8.98,96.5,689916.6667,458088.4167,430070.4167,28018,6.116666667,3343.8,7307.3
1982,Idaho,2.3,6.16,3.35,8.98,3.35,8.98,96.5,679750,444582.3333,400643,43939.33333,9.883333333,3343.8,7307.3
1982,Illinois,2.3,6.16,3.35,8.98,3.35,8.98,96.5,8557500,5615362.667,4974934,640428.6667,11.4,3343.8,7307.3
1982,Indiana,2,5.36,3.35,8.98,3.35,8.98,96.5,4047750,2611411.083,2298348.917,313062.1667,11.98333333,3343.8,7307.3
1982,Iowa,0,0,3.35,8.98,3.35,8.98,96.5,2158583.333,1415603.833,1296712.083,118891.75,8.4,3343.8,7307.3
1982,Kansas,1.6,4.29,3.35,8.98,3.35,8.98,96.5,1770916.667,1193634.417,1118358,75276.41667,6.3,3343.8,7307.3
1982,Kentucky,2.15,5.76,3.35,8.98,3.35,8.98,96.5,2697250,1683757.667,1501311.917,182445.75,10.825,3343.8,7307.3
1982,Louisiana,0,0,3.35,8.98,3.35,8.98,96.5,3108666.667,1867456.167,1676642.917,190813.25,10.21666667,3343.8,7307.3
1982,Maine,3.35,8.98,3.35,8.98,3.35,8.98,96.5,843166.6667,521616.25,476860.8333,44755.41667,8.583333333,3343.8,7307.3
1982,Maryland,3.35,8.98,3.35,8.98,3.35,8.98,96.5,3226500,2181457.083,2001483.25,179973.8333,8.258333333,3343.8,7307.3
1982,Massachusetts,3.35,8.98,3.35,8.98,3.35,8.98,96.5,4443000,2979400.5,2747245.583,232154.9167,7.791666667,3343.8,7307.3
1982,Michigan,3.35,8.98,3.35,8.98,3.35,8.98,96.5,6754166.667,4273907.667,3612740,661167.6667,15.45833333,3343.8,7307.3
1982,Minnesota,3.1,8.31,3.35,8.98,3.35,8.98,96.5,3069750,2161199.083,1990075.917,171123.1667,7.925,3343.8,7307.3
1982,Mississippi,0,0,3.35,8.98,3.35,8.98,96.5,1814083.333,1065666.333,948273.5833,117392.75,11.00833333,3343.8,7307.3
1982,Missouri,0,0,3.35,8.98,3.35,8.98,96.5,3702166.667,2326785.667,2111364.833,215420.8333,9.266666667,3343.8,7307.3
1982,Montana,2,5.36,3.35,8.98,3.35,8.98,96.5,588250,388212.25,354826.8333,33385.41667,8.608333333,3343.8,7307.3
1982,Nebraska,1.6,4.29,3.35,8.98,3.35,8.98,96.5,1164250,782249.0833,739247,43002.08333,5.5,3343.8,7307.3
1982,Nevada,2.75,7.37,3.35,8.98,3.35,8.98,96.5,657666.6667,482883.25,434321.6667,48561.58333,10.05,3343.8,7307.3
1982,New Hampshire,3.35,8.98,3.35,8.98,3.35,8.98,96.5,709500,487197.6667,453693.75,33503.91667,6.866666667,3343.8,7307.3
1982,New Jersey,3.35,8.98,3.35,8.98,3.35,8.98,96.5,5714250,3637160.167,3320279.75,316880.4167,8.708333333,3343.8,7307.3
1982,New Mexico,2.9,7.77,3.35,8.98,3.35,8.98,96.5,968000,597407.6667,543426.6667,53981,9.033333333,3343.8,7307.3
1982,New York,3.35,8.98,3.35,8.98,3.35,8.98,96.5,13464250,7996636.917,7302236.083,694400.8333,8.7,3343.8,7307.3
1982,North Carolina,2.9,7.77,3.35,8.98,3.35,8.98,96.5,4435750,2942080,2670110.167,271969.8333,9.241666667,3343.8,7307.3
1982,North Dakota,2.8,7.51,3.35,8.98,3.35,8.98,96.5,479250,314000.6667,296441.5,17559.16667,5.591666667,3343.8,7307.3
1982,Ohio,2.3,6.16,3.35,8.98,3.35,8.98,96.5,8045416.667,5121199.167,4477271.833,643927.3333,12.575,3343.8,7307.3
1982,Oklahoma,3.1,8.31,3.35,8.98,3.35,8.98,96.5,2350166.667,1488313.417,1397691.75,90621.66667,6.075,3343.8,7307.3
1982,Oregon,3.1,8.31,3.35,8.98,3.35,8.98,96.5,2003250,1327204.083,1176451.083,150753,11.35833333,3343.8,7307.3
1982,Pennsylvania,3.35,8.98,3.35,8.98,3.35,8.98,96.5,9146000,5481473.417,4884012.5,597460.9167,10.9,3343.8,7307.3
1982,Rhode Island,2.9,7.77,3.35,8.98,3.35,8.98,96.5,731583.3333,482478.3333,434308.6667,48169.66667,9.991666667,3343.8,7307.3
1982,South Carolina,0,0,3.35,8.98,3.35,8.98,96.5,2307333.333,1482249.75,1322517.25,159732.5,10.775,3343.8,7307.3
1982,South Dakota,2.3,6.16,3.35,8.98,3.35,8.98,96.5,498666.6667,333736.8333,315607.1667,18129.66667,5.425,3343.8,7307.3
1982,Tennessee,0,0,3.35,8.98,3.35,8.98,96.5,3476416.667,2133788.25,1884619.667,249168.5833,11.675,3343.8,7307.3
1982,Texas,1.4,3.75,3.35,8.98,3.35,8.98,96.5,10960166.67,7361656.083,6852355.667,509300.4167,6.9,3343.8,7307.3
1982,Utah,2.5,6.7,3.35,8.98,3.35,8.98,96.5,1016666.667,671498.25,616986.25,54512,8.108333333,3343.8,7307.3
1982,Vermont,3.35,8.98,3.35,8.98,3.35,8.98,96.5,386750,262827.8333,244832.8333,17995,6.85,3343.8,7307.3
1982,Virginia,2.65,7.1,3.35,8.98,3.35,8.98,96.5,4019500,2668683.083,2470725.75,197957.3333,7.408333333,3343.8,7307.3
1982,Washington,2.3,6.16,3.35,8.98,3.35,8.98,96.5,3158000,2023545.417,1788004.5,235540.9167,11.63333333,3343.8,7307.3
1982,West Virginia,2.75,7.37,3.35,8.98,3.35,8.98,96.5,1463250,780210.1667,670669,109541.1667,14.04166667,3343.8,7307.3
1982,Wisconsin,3.25,8.71,3.35,8.98,3.35,8.98,96.5,3535500,2418721.25,2168966.083,249755.1667,10.31666667,3343.8,7307.3
1982,Wyoming,1.6,4.29,3.35,8.98,3.35,8.98,96.5,358000,253213.25,238116,15097.25,5.966666667,3343.8,7307.3
1983,Alabama,0,0,3.35,8.7,3.35,8.7,99.6,2911083.333,1756570.417,1513603.333,242967.0833,13.81666667,3634,7642.3
1983,Alaska,3.85,10,3.35,8.7,3.85,10,99.6,319833.3333,230480.5833,207197.1667,23283.41667,10.1,3634,7642.3
1983,Arizona,0,0,3.35,8.7,3.35,8.7,99.6,2190666.667,1389848.75,1263455.417,126393.3333,9.108333333,3634,7642.3
1983,Arkansas,2.7,7.01,3.35,8.7,3.35,8.7,99.6,1716750,1037591.917,936928.0833,100663.8333,9.7,3634,7642.3
1983,California,3.35,8.7,3.35,8.7,3.35,8.7,99.6,18725000,12302012.92,11093207.58,1208805.333,9.825,3634,7642.3
1983,Colorado,1.9,4.93,3.35,8.7,3.35,8.7,99.6,2314916.667,1659789.25,1541947.083,117842.1667,7.116666667,3634,7642.3
1983,Connecticut,3.37,8.75,3.35,8.7,3.37,8.75,99.6,2432000,1620125.917,1522899.25,97226.66667,6.008333333,3634,7642.3
1983,Delaware,2,5.19,3.35,8.7,3.35,8.7,99.6,456000,296259.5833,272874.75,23384.83333,7.9,3634,7642.3
1983,District of Columbia,2.5,6.49,3.35,8.7,3.35,8.7,99.6,483083.3333,315007.1667,280657.5833,34349.58333,10.9,3634,7642.3
1983,Florida,0,0,3.35,8.7,3.35,8.7,99.6,8398083.333,4899766.583,4477669,422097.5833,8.641666667,3634,7642.3
1983,Georgia,1.25,3.25,3.35,8.7,3.35,8.7,99.6,4149833.333,2696971.333,2491115.5,205855.8333,7.641666667,3634,7642.3
1983,Hawaii,3.1,8.05,3.35,8.7,3.35,8.7,99.6,707416.6667,470693.0833,442880.3333,27812.75,5.9,3634,7642.3
1983,Idaho,2.3,5.97,3.35,8.7,3.35,8.7,99.6,689750,453824.1667,412670.5,41153.66667,9.075,3634,7642.3
1983,Illinois,2.3,5.97,3.35,8.7,3.35,8.7,99.6,8578750,5600720.417,4944695.083,656025.3333,11.70833333,3634,7642.3
1983,Indiana,2,5.19,3.35,8.7,3.35,8.7,99.6,4055750,2590391.583,2302864.333,287527.25,11.1,3634,7642.3
1983,Iowa,0,0,3.35,8.7,3.35,8.7,99.6,2159250,1417391.583,1300917.417,116474.1667,8.233333333,3634,7642.3
1983,Kansas,1.6,4.16,3.35,8.7,3.35,8.7,99.6,1784416.667,1194205.583,1123722.167,70483.41667,5.891666667,3634,7642.3
1983,Kentucky,2.15,5.58,3.35,8.7,3.35,8.7,99.6,2720250,1697113.417,1505964.25,191149.1667,11.26666667,3634,7642.3
1983,Louisiana,0,0,3.35,8.7,3.35,8.7,99.6,3163166.667,1909803.75,1689396.917,220406.8333,11.55,3634,7642.3
